Comment,Description,Designator,Footprint,LCSC Part #,LibRef,Quantity

"CL05A106MQ5NUNC","C - CAPACITOR - MLCC - 10uF - 6.3V - 0402","C0_1, C0_2, C0_3, C0_4, C0_5, C0_6, C0_7, C0_8, C0_9, C0_10, C1_1, C1_2, C1_3, C1_4, C1_5, C1_6, C1_7, C1_8, C1_9, C1_10, C2_1, C2_2, C2_3, C2_4, C2_5, C2_6, C2_7, C2_8, C2_9, C2_10, C3_1, C3_2, C3_3, C3_4, C3_5, C3_6, C3_7, C3_8, C3_9, C3_10, C4_1, C4_2, C4_3, C4_4, C4_5, C4_6, C4_7, C4_8, C4_9, C4_10, C5_1, C5_2, C5_3, C5_4, C5_5, C5_6, C5_7, C5_8, C5_9, C5_10, C6_1, C6_2, C6_3, C6_4, C6_5, C6_6, C6_7, C6_8, C6_9, C6_10, C7_1, C7_2, C7_3, C7_4, C7_5, C7_6, C7_7, C7_8, C7_9, C7_10, C8_1, C8_2, C8_3, C8_4, C8_5, C8_6, C8_7, C8_8, C8_9, C8_10, C9_1, C9_2, C9_3, C9_4, C9_5, C9_6, C9_7, C9_8, C9_9, C9_10","C_0402","C15525","CL05A106MQ5NUNC","100"
"2N7002","Q - TRANSISTOR - MOSFET (N) - 60V - 200mW","Q0_1, Q0_2, Q0_3, Q0_4, Q1_1, Q1_2, Q1_3, Q1_4, Q2_1, Q2_2, Q2_3, Q2_4, Q3_1, Q3_2, Q3_3, Q3_4, Q4_1, Q4_2, Q4_3, Q4_4, Q5_1, Q5_2, Q5_3, Q5_4, Q6_1, Q6_2, Q6_3, Q6_4, Q7_1, Q7_2, Q7_3, Q7_4, Q8_1, Q8_2, Q8_3, Q8_4, Q9_1, Q9_2, Q9_3, Q9_4","TO-236AB","C8545","2N7002","40"
